[Header]
[2019-10-30 10:55:06] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 9 (6584) 
[2019-10-30 10:55:07] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 10 (6800) 
[2019-10-30 10:55:07] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 11 (7009) 
[2019-10-30 10:55:07] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 12 (7228) 
[2019-10-30 10:55:07] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 13 (7444) 
[2019-10-30 10:55:08] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 14 (7685) 
[2019-10-30 10:55:08] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 15 (7902) 
[2019-10-30 10:55:08] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 16 (8133) 
[2019-10-30 10:55:08] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 17 (8374) 
[2019-10-30 10:55:10] [9] INFO  ApplicationLogger [OnExit(27)] - Application OnExit (9768) 
[Footer]

[Header]
[2019-10-30 10:55:53] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (375) 
[2019-10-30 10:55:54] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (578) 
[2019-10-30 10:55:59] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 0 (5682) 
[2019-10-30 10:55:59] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 1 (6196) 
[2019-10-30 10:55:59] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 2 (6425) 
[2019-10-30 10:56:00] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 3 (6632) 
[2019-10-30 10:56:00] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 4 (6855) 
[2019-10-30 10:56:00] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 5 (7190) 
[2019-10-30 10:56:01] [9] INFO  ApplicationLogger [OnExit(27)] - Application OnExit (8265) 
[Footer]

[Header]
[2019-10-30 11:38:37] [11] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (334) 
[2019-10-30 11:38:37] [11] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (513) 
[Header]
[2019-10-30 11:40:31] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (317) 
[2019-10-30 11:40:31] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (466) 
[Header]
